"mean_agr_land","mean_life_exp","mean_elec_access","mean_fert_rate","mean_inter","mean_sanit","mean_pop_growth","mean_prim_school","mean_total_unempl","Predicted_output"
-1.81017344893746,-0.0979973406526794,0.560272145208499,-0.201038745574457,-0.205215124695555,0.417080375567417,-0.127982332145528,0.401608235278643,0.163535558570486,2.39899045329721e-18
0.414386482376374,0.399240830476151,0.719212533874472,-0.986232907482771,0.926857781177685,0.622875087451363,-1.98907666079517,0.110774094511213,0.47803414943127,5.97369522377588e-21
1.88532693879721,0.0768801812469723,0.408446725010859,0.335270061397009,-0.701864721952408,0.684048276329409,-0.0194816809775407,0.569618602539287,0.72029613718733,2.91986310685388e-08
0.261034351807411,0.116267845777124,0.00626484861382286,-0.188610130994591,-0.782584182031722,-0.189487845999641,0.0238388916285417,0.852689762083808,-0.390686665397391,1.61088719323743e-05
0.0588862688883884,-0.652412557938853,-0.462081864042451,0.247777541890072,-0.176168075832277,-0.360152896645135,0.553983303029924,0.252063783290046,0.491249569980817,7.1800409386924e-06
0.377877080742006,1.21452406363666,0.729502360537055,-0.814048070734008,1.61901175963903,0.974340874025405,-0.654237925413213,0.139230676815445,-0.127177051663605,1.65156365932818e-26
0.362535769967407,0.956956283514509,0.729502360537055,-0.678131621871325,1.68691985174274,0.985702073447636,-0.469645093004435,-0.0281000410015637,-0.385982721467485,1.87151672270566e-26
0.411621202497956,-1.34642050938755,-1.03256464023456,0.0811252423558349,-0.460559366392022,-0.163828907272837,0.477219125199084,0.147332834140486,2.17930866302375,8.36175129137473e-09
0.561038805844242,0.467196339895163,0.568470008923735,-0.717552630895732,-0.1720189726508,0.0820212874118563,-0.494699563168177,0.415274745027938,-0.73849447496288,9.06950787393649e-15
1.48663397080245,-1.45516471363384,-1.5285918647816,1.33325337519284,-1.17572830141942,-2.04036948959472,1.03772244393995,1.5342100383047,-0.892135963691266,0.99999988079071
0.264691351261556,1.29031121802741,0.729502360537055,-0.655951084264689,1.82738462586393,0.992473078355264,-0.0427385905309764,-0.158805948693936,-0.5673064469165,2.2895228882107e-28
0.260540524402323,1.14466139838114,0.720895431230669,-0.958611475606498,1.22639347906439,0.902650481674112,-0.966238049410191,0.114924512542524,0.211272017601605,2.25310091443831e-26
0.914993833323386,0.673083547503832,0.694123401859143,-0.88145060773766,-0.0307890489991204,0.150027263122176,-0.672710110319434,0.139299586349433,-0.679491071961803,2.90414245691201e-17
-1.20019562392073,-1.63137297357633,-2.35052572724718,2.482477588322,-1.30436817624781,-1.84623804844759,1.54210478961945,-0.0487036946633122,-0.758739214131859,0.74879777431488
-1.5679220675249,1.58885732296723,0.729502360537055,-1.27421987352857,1.55728441989337,0.873508588927169,-0.690547147216688,0.352070011086359,-0.667331820671291,6.19898532823507e-32
0.485769069638621,-1.59695376132906,-1.22415275477275,0.475866807185863,-0.744309696931926,-1.40192650162508,0.203295569191977,1.64045387358926,2.54724583200145,9.45837186350218e-08
1.34124508292846,1.23520876632168,0.729502360537055,-0.692266431651701,1.33092376921331,0.634755565580184,-0.0211314741840274,0.122476507870803,-0.0161462241860147,1.34871548965636e-22
-1.3847201195645,-0.717679507214482,-0.273805921503993,0.223913431521491,-0.846997739293468,-0.527037874120572,0.116674794690082,0.937012278281116,-1.15277883423758,0.00434182770550251
1.67985562771527,-0.0225648191709904,0.721474490464156,-1.08494177844074,-0.161504974872592,0.861109541499049,-1.59598621237841,-0.112567713394805,0.140060215750483,1.82257712683924e-20
0.657324399130285,1.2797839680564,0.729502360537055,-0.936142773155858,1.99032507465908,0.90929504354883,0.369102830253726,-0.204005326901311,-0.60094408369828,1.27744510752447e-29
-1.71298579970907,0.568020688253093,0.729502360537055,-0.631500837446365,0.978702061789839,0.48078488454598,0.0383358680050252,0.205869193401228,-0.251955820928789,3.38021928063501e-24
-1.6986447378808,-0.786763354708724,-2.24241363560751,0.659541068495862,-1.21695024519144,-1.87689107960006,1.23156271413123,-2.42736800405392,-1.04585730117423,0.941060721874237
-0.155552360191731,-0.256137013972571,0.693940936239349,0.38614285407278,-1.11033839827196,0.766883804600218,0.586428393634962,-0.460234253113753,0.488444953638402,2.05092656618945e-16
0.251988435428683,0.750964446076326,0.713146976196469,-1.11681162640624,0.220953103867165,0.82358041435676,-2.02299784648903,-0.607616137942245,3.34394305250711,1.34477600958477e-28
1.08602749448228,0.155704594907216,0.457080371775694,-0.431202912806622,-0.60794487951146,0.42431549926081,-0.883989339809074,0.631903830490576,-0.497901085535624,7.27992405941125e-12
-1.5418221709062,0.982943719240265,0.729502360537055,-0.443412383048807,1.1186340093204,0.990235566902773,4.43892779731087,-0.0634242499175456,-1.45892570578131,7.11928815072237e-28
0.280014520769852,-1.58872838413982,-1.54004316590429,1.59489318197646,-1.0236169860665,-1.55152955798519,1.13205255884011,-0.53560589837866,-0.358127757724693,0.548473715782166
0.383949943460486,0.0281009965948445,0.488591691212597,0.618717609019428,-0.375573241437728,0.699639621547369,-0.978123884002464,0.583695144521815,-1.07031780960974,6.48044329309982e-09
-0.579890103896973,0.853125860086127,0.573605785677653,-0.514415148457206,0.064239318264239,0.575536960036232,1.24219634945909,0.472786823163039,-0.199662165013684,1.23585814554731e-22
0.242576358145132,0.0755385355152622,0.208157602474059,0.36955049707699,-0.673211562252075,-0.228118577229871,0.433802403986187,0.551571048836393,-1.00690332021507,5.33416550752008e-06
-0.913338351236692,1.05120403622439,0.696694923501744,-0.779047589373078,0.788391877486023,0.886836428180839,-0.181856826527935,0.161947146900171,0.12364078882534,6.60827008448093e-28
-0.194863908832773,0.406746408882385,0.572243856186821,-0.487818201110907,0.144618781656727,0.362653814249815,-0.20443983231864,0.837119729344895,-0.00113969171727516,2.30944773839804e-17
-0.128451304442037,1.1352418543025,0.724992348837049,-0.888653162269906,1.49250310029501,0.959634973921283,-0.766955281982547,0.0687011495153105,-0.247306762118369,1.02520476872389e-27
-0.716409243731659,-0.627500189434636,-0.911893752408031,1.24102491536341,-0.982761687403599,-0.88856145949867,0.462415323242144,1.76519932165136,-0.854397907861153,0.999994993209839
-1.25795409000842,0.988970217344089,0.729502360537055,-0.449642343505716,1.19404156994968,0.991701089158751,1.69409136393578,-0.185131668487938,-1.31666246568232,2.56482855522978e-28
-0.633122623515273,0.289061999101517,0.702074273719212,-0.291169681028945,-0.159648612698905,0.712894207391612,-0.511934909970396,0.0414450393996076,0.150187008248639,3.38755451953942e-22
-1.69919044730735,1.3402285268993,0.729502360537055,-0.778045786686539,2.34101718645649,0.92411108094237,-0.400054206304917,-0.123976996743997,-0.823094492312515,3.64766406920048e-29
-0.957052889912595,0.244100505555884,0.564890898593882,1.00920151243167,-0.601940590937806,0.780598597958966,-0.435940308273521,0.0147768272172929,-0.155524970365717,3.74880925997981e-14
1.72544262711922,0.347014550098108,0.718790173401911,1.01179993814988,0.128531000872706,0.788310771163393,0.93535984498696,-0.566241439465232,2.72536555035858,4.23694558548959e-07
0.16860654224756,-1.28866875886124,-1.81554893901944,1.68608796457292,-1.23864781412927,-1.60064170818582,1.20179793176313,-0.668147329335719,-0.566478965472592,0.620231330394745
0.359498644379965,1.27166491601031,0.729352428198967,-0.949012944327536,1.3112924154409,0.954573109943684,-0.875233236215167,0.174263509949062,0.259678997597953,9.38537401225384e-27
-1.30318022471032,0.305936193792225,0.679419250625785,-0.833426691451733,0.563001439531306,0.726109998490434,-0.599197011221833,-0.305859765385969,-0.458334704328981,9.352815010986e-27
0.77580486619806,1.36648679255861,0.729502360537055,-0.664090731092812,1.32342209764851,0.945044376884266,-0.697607657899251,0.110571409947118,0.213903260084101,9.40595736542331e-25
1.03533607471627,-0.928546948559504,-1.41754083973234,1.41324105844613,-1.05953867184024,-1.52962590706889,1.04880953178793,-2.39441360257811,1.61827903340637,0.833470165729523
-0.172777540839403,-1.66639210871176,-1.80864400372296,2.48479425703461,-1.16509943475905,-1.44098310933273,1.4973814269563,-2.34653818705622,-1.23428131934763,0.975778520107269
-0.0718840401175189,-1.29313641518732,-1.11586933526897,1.31023004280579,-0.955972786371173,-1.08513868218586,0.833920308019618,-0.873684947911408,-0.43907094099513,0.327757209539413
-0.245268127543055,-0.454620286262213,-0.261890724081675,0.0683421700635433,-0.130586114335867,-0.166971391149559,0.277615037895751,0.181080737169101,0.332668399435139,1.82201858933695e-06
0.199470146649294,-1.59588682477119,-1.53346882838225,1.82521246389849,-1.07827383958546,-1.48014012558721,1.28576416277491,-0.552284182647983,-0.506212284022049,0.548473715782166
1.35526768118088,-0.794584167632601,-1.37804473247372,1.14989217722239,-1.37125187793751,-2.16301338836664,0.492253410544855,-1.50238951913414,-0.374728757499333,0.966312825679779
1.00818022957245,-1.63176019653141,-2.51065765935467,1.51467358045813,-1.29269872155369,-1.65379491177693,1.11447705524593,3.04840233199388,-0.565664504223985,1
0.0734886415581029,-1.86948306516961,-1.26664363217334,1.85392930352522,-0.910102313609777,-1.51125346784331,1.16616080786599,-1.06108588785919,-0.709161689056058,0.548473715782166
1.00275282278165,-0.0881695129756739,0.717856482463397,-0.702174886348243,0.570733516958949,0.36805370449681,-0.224544482623614,-0.201331073436358,-0.253562262157681,3.41428329795352e-20
1.02873612130383,-1.14910041762615,-0.842444836588928,2.18384646873173,-1.23972393976079,-1.24282238535246,1.63588195258462,-0.505686463595632,0.182999236001209,0.727169454097748
0.224609634277917,-1.14149775847979,-2.10155347501046,1.6300374210798,-1.18850116923471,-1.86364435258036,1.28844293505337,-0.530773065295442,-1.00025567115186,0.918119072914124
2.01575707332539,-1.10309723979289,-2.14689009559668,1.23864563398288,-1.09739165741227,-0.431836587307372,0.830422586749704,2.59216154528773,0.769261530887879,1
0.191138359443699,1.13718588909604,0.729502360537055,-1.04915863873096,0.767509300978325,0.948831314704899,-1.07151462164506,0.804411814091436,0.164467471990561,1.26300880914011e-24
0.398670356253432,0.690235888260869,0.668315455923205,-0.415080150820146,0.489189864823173,0.687214431270042,-0.284792392891822,1.16135893323395,0.466567176681386,3.93029987688957e-18
-0.563695641943435,0.994211256391823,0.729502360537055,-0.701699608068947,1.71453110539194,0.984232931453156,-0.445913889767092,-0.017673843317414,-0.361371502980678,8.62554808983667e-29
0.470842852174597,0.879285557483765,0.729396090577422,-0.989676604217747,1.07970575812036,0.961741940170415,-1.04382957922978,0.0409855881314592,-0.419797865567375,1.42744084976903e-25
-1.61066901295581,0.679497268562743,0.729238641261868,0.0865725444638868,0.458889558766861,0.837847420893253,1.39894018871824,-0.179616644718986,-0.837295077761288,6.30783655887542e-23
-1.65331008862643,-1.45313042965852,-0.491008481189106,1.52663260002868,-0.87397115199044,-0.34964144951071,2.31803817513181,-2.99544127430923,0.0714447619351956,4.6273667976493e-05
-1.65478134971534,-0.0263774554948362,0.700849322732758,0.212361394292347,-0.294523153732927,0.798933629386399,0.556925113661264,-0.578933276774828,0.468182493276184,4.17977594697313e-19
0.354706611243784,-1.32419074894259,-0.476236788479539,1.2175588420456,-0.880963589211358,-0.950520319298174,0.778640822921299,-1.14620696582679,-0.826860304964308,0.0288036167621613
0.847618306112312,-1.01578119034291,-0.546451011169986,0.891207939757835,-0.74222192179174,-1.97378150550319,0.900107127083966,-0.618027447345287,-0.503678948740093,0.072698786854744
-0.429471231441017,1.10373786022049,0.729502360537055,-0.990302730896833,1.16552218175936,0.950882726638357,-0.894023119230894,-0.111569476246608,-0.239805445004182,4.49684720676557e-29
1.09103950919726,-0.109085006394829,0.719201232905886,-0.268065606570657,-0.36008064313375,0.811024775706833,0.238417214207243,-0.249483814590652,-0.294468823616051,3.98339406070637e-21
-1.77617033971177,0.32575546447937,0.729502360537055,-0.798551435426619,0.785716075105393,0.715767516953425,-0.213691385452987,-0.894348305877033,0.614590529253029,1.3468212374077e-25
-0.896159421201301,0.454548000879192,0.242522550958672,-0.271728447643312,-0.0208963821310697,-0.0173021083028459,-0.182297597488129,0.598047416858798,-0.734420711550836,9.94610643845206e-13
0.0087142805077175,-0.141767784505205,0.0633388844434048,-0.142582472883531,-0.505488551455726,-0.380051913401121,-0.0177012299262843,0.0454646491831322,-0.369524453717877,3.65680783431799e-08
1.50440163282929,0.114784400090028,0.359076736572985,-0.242989233073246,0.314334223958407,0.224073312630516,-0.0909173584000251,0.47378274711806,0.455570598324493,2.64314056752646e-11
2.14081765980096,0.672499986148982,0.729078986841566,0.0628110369925571,0.606107191317753,0.825125924506463,0.897936743947221,-0.67271190120246,-0.434442219311421,1.12354753530947e-19
0.214883827935056,-1.66325069431556,-2.33142272622706,1.97234087653634,-1.31178494492611,-1.91599262397214,1.32404236991567,-2.33984204837637,-0.781389147922651,0.987667560577393
-0.833067537415706,-0.28769295788997,0.676610569116385,0.938480504028858,-0.930157922503125,0.435617838589359,1.14571194042607,-0.380091807461346,0.435308137962276,3.29089741568644e-11
0.551011936512321,0.461168303040064,0.553548712741662,-0.717256634112097,-0.17789444920755,0.0834581305727759,-0.497269240947872,0.410303246528163,-0.741487889684288,1.08080057287263e-14
0.392345506180448,0.390893788074319,0.70638602390429,-0.881356688735797,-0.0289851757998685,0.758712268928993,-0.843250460135357,0.0732229184896217,-0.0222702266607978,4.75222367970749e-23
-0.0162348949510398,0.07759865861167,0.176983992677485,-0.254958974668695,-0.163311164166545,-0.153931369332909,-0.127023151029187,0.0441748072396838,-0.34423555232824,3.15833054154169e-11
0.100629313963906,-2.37976586887138,-2.5799760736465,2.73715461504039,-1.35343200477732,-2.14936068231081,1.76150731232381,-1.57123707876667,-1.36837034744766,0.985569894313812
0.0863290298976717,-1.07476878110594,-1.53918642989088,1.1461520452165,-1.1709785218838,-1.48062062623932,0.90163731704416,-0.305787045104634,-0.573174890620387,0.412068128585815
1.26677119825305,0.613860250753221,0.699907446392566,-0.551387928857258,0.025907872931692,0.545274092392478,-0.275609718394452,0.469886108764218,1.38973836134019,3.55540373549979e-19
-0.845848923176074,-1.53708691093478,-0.921106935529087,1.49773685378884,-0.9554568653411,-1.10987447622535,1.19243857767861,0.480330131195962,-0.695617611812065,0.0052343625575304
0.888723895179029,-0.0388891067176493,0.710776106065838,-0.0135451115220306,-0.34945002354253,0.828328684926064,0.140698360278031,-0.246420269029278,-0.968002591451334,3.48492096797386e-19
