"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Barbados","BRB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8534902197376","89.3536190555618","89.8537478913859","90.35387672721","90.8540055630342","91.3541343988583","91.8542632346825","92.3543920705066","92.8545209063307","93.3546497421548","93.854778577979","94.3549074138031","94.8550362496273","95.3551650854515","95.8552939212757","96.3554227570998","96.855551592924","97.2793784985907","97.2834997978144","98.0924623115578","98.0924623115578","98.0924623115578","98.0924623115578","",
"Brunei Darussalam","BRN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.7148465774726","73.9314819787646","75.1481173800566","76.3647527813482","77.5813881826402","78.7980235839323","80.0146589852238","81.2312943865159","82.4479297878079","83.6645651890999","84.8812005903915","86.0978359916835","87.3144713929755","88.5311067942671","89.7477421955591","90.9643775968511","92.1810129981427","93.3976483994347","94.6142838007268","95.8309192020188","97.0475546033103","98.2641900046024","99.4808254058944","",
"Bhutan","BTN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9049420148629","47.2601457118494","49.1547421492926","51.0165270702967","52.844198299812","54.6241930830264","56.2695823363996","57.8890069731265","59.4818938821528","61.0687309500426","62.6289580941062","64.1622239029782","65.6661456957171","67.140887988373","68.5868506524737","70.0045782225333","71.3945411475057","72.7572881553915","74.0934493170047","75.403670277365","76.6885643387189","77.9488578507004","77.9400742382936","",
"Botswana","BWA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9161128230796","53.3312371934366","54.6351373300919","55.9306253316382","57.2354398758653","58.5484651662334","59.8707817877325","61.6023323152472","63.3424578727978","65.0869031781855","66.8374083076875","68.5923179945414","70.1498597100217","71.6801447936656","73.2176947943605","74.7620657947833","76.0173129165427","77.2692231997295","78.5138974205166","79.751688865621","80.026238683341","80.2922288193525","80.5508168196432","",
"Central African Republic","CAF","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5939673265979","20.5472815173527","20.5005931077099","20.4536056364778","20.40631886511","19.9721489886999","19.5450444000148","19.1248922472729","18.7110296424231","18.3030851796557","17.9009514050434","17.504011935079","17.1121604556915","16.7250416362785","16.3420826919898","15.9631874719448","15.5882420568199","15.2164875035595","14.847835432135","14.4819824288711","14.1186346735747","13.7575067532956","13.8462938417752","",
"Canada","CAN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8666821077475","99.868836370374","99.8693423385411","99.8698578955467","99.870363930459","99.8639633593088","99.8430141586711","99.7607594665167","99.6782744503742","99.5955579339671","99.5126201247374","99.4293799049063","99.3455538928115","99.2616789369925","99.177750681856","99.0937756062702","99.0097512478276","98.9256765118876","98.8415415919231","98.7573271465461","98.6730053902748","98.5885660943908","98.5883581968614","",
"Central Europe and the Baltics","CEB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.7037822837739","88.4078783698504","88.7130261904322","88.9835500339954","89.25054609506","89.5232763219652","89.9659800230756","90.4344409444935","90.9071522761671","91.3562937471283","91.7922086958218","92.2270759445641","92.6514890167612","93.0713984893595","93.4922956946145","93.9415922879228","94.3959226756353","94.7498224533623","95.0011812875156","95.1929590992186","95.3797088795256","95.5572992773505","95.635239464773","",
"Switzerland","CHE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8809710847145","99.8809686941122","99.8809824980631","99.8810046485801","99.8810190736568","99.8810399898821","99.8810610841324","99.8810752621757","99.8810926001485","99.8811096720377","99.8811285661122","99.8840035898045","99.8868721958477","99.8897331821113","99.8925889720649","99.895441126539","99.8982954640727","99.8998737205154","99.8998745805806","99.899872396117","99.8998713422797","99.8998738850558","99.8998758338064","",
"Channel Islands","CHI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2438518731679","92.794465210687","93.3238349042848","93.8031360829364","94.2806647717969","94.7557878713234","95.2291336312297","95.7003393538926","96.1697322571176","96.637017176338","97.102236534404","97.5656331122127","98.0270041806951","98.4864536789725","98.9439888188306","99.3658906079959","99.6665202826245","100","100","100","100","100","99.9999982963226","",
"China","CHN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8201112825324","57.5684585923258","59.7190892301783","61.8436133436577","63.9406211866297","66.007415268661","68.0323494379767","70.0209795374","71.9796256382187","73.906056089948","75.801047562911","77.6512534109342","79.464668205991","81.2467982370502","82.9984788355712","84.7193140289753","86.4094766696777","88.068308924773","89.6942179411797","91.2881365395444","92.8514970076321","94.385756597916","95.8923614069453","",
"Cote d'Ivoire","CIV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.683503003502","21.2855190678722","21.8879803598737","22.4905747331287","23.0936137803389","23.818461396621","24.5514184482042","25.2923605973269","26.0411623083941","26.7970814130263","27.5606050351637","28.3316063644831","29.1096545103652","29.894622861839","30.6863860760485","31.4875187108368","32.2972577718512","33.115740904564","33.9428009638578","34.7779674572536","35.6210684573158","36.2910379646523","36.9620839390068","",
"Cameroon","CMR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2963191886427","38.3301303382151","38.3674033125202","38.59076542374","38.8160973579278","39.042535815984","39.2707706827341","39.5008711555613","39.7329093241941","39.9666331909279","40.2024295671356","40.4400396496545","40.679527922419","40.9206144735396","41.16335571391","41.4078037782764","41.6540121133768","41.9013320538743","42.1505011655075","42.4008580058119","42.6527994756676","42.9056321489974","43.119165338496","",
"Congo, Dem. Rep.","COD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7477301582402","23.2925769390313","22.8409802290181","22.392974466149","21.9485955381886","21.5079475709645","21.0891378494807","20.6788066870991","20.2769264617238","19.8835864068139","19.4987268908352","19.1224516966063","18.7546676228376","18.3953627320994","18.044594711176","17.7022826880082","17.3684019576228","17.0428366780056","16.7256344876716","16.4166624601584","16.1158647638764","16.146171281979","16.1744725542393","",
